place_id,title,address,maps_url,review_url,street,categories,services,labels,phone,review_count,rating,latitude,longitude,website,claimed,opening_hours,menu_link,booking_link,table_order_link,latest_post,municipality
"ChIJyakPXY0FGTkRTe49bjUzUNQ","Shahid Auto Workshop","GCV2+9MW, Bahar Shah Rd, Al-Faisal Town, Lahore, Pakistan","https://www.google.com/maps?cid=15298784238753410637","https://search.google.com/local/reviews?placeid=ChIJyakPXY0FGTkRTe49bjUzUNQ&q=auto+repair+shop+lahore&authuser=0&hl=en","GCV2+9MW, Bahar Shah Rd","Auto repair shop",,"Amenities: Mechanic","03014134300",8,4.5,31.543478999999998,74.401709,,"FALSE","Tuesday: 9 AM–12:01 AM, Wednesday: 9 AM–12:01 AM, Thursday: 9 AM–12:01 AM, Friday: 9 AM–12:01 AM, Saturday: 9 AM–12:01 AM, Sunday: Closed, Monday: 9 AM–12:01 AM",,,,,"Al-Faisal Town"
"ChIJrybBO74FGTkR8EA5DXF59OY","Autogarage.pk (Car Tuning & Mechanical Services)","RA bazar Bus Stand Shop 5A, Cantt, 54000, Pakistan","https://www.google.com/maps?cid=16642060049500946672","https://search.google.com/local/reviews?placeid=ChIJrybBO74FGTkR8EA5DXF59OY&q=auto+repair+shop+lahore&authuser=0&hl=en","RA bazar Bus Stand Shop 5A","Car repair and maintenance service, Auto bodywork mechanic, Auto parts store, Auto wrecker, Mechanic","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Oil change","03086831122",6,4.3,31.5057327,74.3851353,"https://autogarage.pk/","TRUE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: 10 AM–8 PM, Monday: 10 AM–10 PM",,,,,"Cantt"
"ChIJ-c22nYUFGTkRBpipDHi8Rrk","Pakistan Auto Electronics (hybrid car specialist)","G9WH+F7J, Dhaka Rd, Saddar Town, Lahore, Pakistan","https://www.google.com/maps?cid=13350565369180952582","https://search.google.com/local/reviews?placeid=ChIJ-c22nYUFGTkRBpipDHi8Rrk&q=auto+repair+shop+lahore&authuser=0&hl=en","G9WH+F7J, Dhaka Rd","Auto repair shop",,"Amenities: Mechanic","03044226268",3,4.7,31.546154299999998,74.3781418,,"FALSE","Tuesday: 10 AM–12 AM, Wednesday: 10 AM–12 AM, Thursday: 10 AM–12 AM, Friday: 10 AM–12 AM, Saturday: 10 AM–12 AM, Sunday: Closed, Monday: 10 AM–12 AM",,,,,"Saddar Town"
"ChIJp86ncT8FGTkRuTQTfo5Ar9k","GEARHEAD GARAGES PK","Shop 2 Bahar Shah Rd, Al-Faisal Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=15685827007899448505","https://search.google.com/local/reviews?placeid=ChIJp86ncT8FGTkRuTQTfo5Ar9k&q=auto+repair+shop+lahore&authuser=0&hl=en","Shop 2 Bahar Shah Rd","Auto repair shop","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Oil change; Amenities: Mechanic, Restroom; Planning: Appointments recommended; Payments: NFC mobile payments; Parking: On-site parking","03356349227",45,4.6,31.5433195,74.40105319999999,"https://instagram.com/gearheadgarages.pk?igshid=YmMyMTA2M2Y=","TRUE","Tuesday: 11 AM–8 PM, Wednesday: 11 AM–8 PM, Thursday: 11 AM–8 PM, Friday: 11 AM–8 PM, Saturday: 11 AM–8 PM, Sunday: Closed, Monday: 11 AM–8 PM",,,,,"Al-Faisal Town"
"ChIJHWpxKVQRGTkRwsAHzHyZNCU","Javed auto","HCQF+GH8, Service Rd, Wara Sittar, Lahore, Pakistan","https://www.google.com/maps?cid=2680936439470342338",,"HCQF+GH8, Service Rd","Auto repair shop",,"Amenities: Mechanic","03224477611",,,31.588783399999997,74.4238153,,"FALSE","",,,,,"Wara Sittar"
"ChIJYWMDQDMFGTkR4DvIbT7ja_E","Hashim Auto Workshop","Ansari Plaza Ansari plaza, Dhaka Rd, Saddar Town, Lahore, Pakistan","https://www.google.com/maps?cid=17396247842917989344","https://search.google.com/local/reviews?placeid=ChIJYWMDQDMFGTkR4DvIbT7ja_E&q=auto+repair+shop+lahore&authuser=0&hl=en","Ansari Plaza Ansari plaza, Dhaka Rd","Auto repair shop",,"Amenities: Mechanic","03224743911",1,5,31.546153099999998,74.3780867,,"TRUE","Tuesday: 11 AM–7 PM, Wednesday: 11 AM–7 PM, Thursday: 11 AM–7 PM, Friday: 12–7 PM, Saturday: 11 AM–7 PM, Sunday: Closed, Monday: 11 AM–7 PM",,,,,"Saddar Town"
"ChIJwZ2CMxMFGTkRQ31KA1fVVAw","24/7 Auto Workshop Mechanic & Oil Change","Kalma Chowk, 228 Main Lahore – Kasur Rd, St Mary Colony, Lahore, Pakistan","https://www.google.com/maps?cid=888569596192914755","https://search.google.com/local/reviews?placeid=ChIJwZ2CMxMFGTkRQ31KA1fVVAw&q=auto+repair+shop+lahore&authuser=0&hl=en","Kalma Chowk, 228 Main Lahore – Kasur Rd","Auto repair shop, Car wash, Oil change service",,"Offerings: Oil change; Amenities: Mechanic; Payments: Cash-only","03241220777",28,4.5,31.5068754,74.3309329,"https://web.facebook.com/tail.badli/","TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Saint Mary Colony"
"ChIJIUibW-FK444R6nVlcXWYbiI","Moto Helpers - 24/7 Car Mechanic & Oil Change at Home",,"https://www.google.com/maps?cid=2481088074908792298","https://search.google.com/local/reviews?placeid=ChIJIUibW-FK444R6nVlcXWYbiI&q=auto+repair+shop+lahore&authuser=0&hl=en",,"Car repair and maintenance service, Auto air conditioning service, Auto electrical service, Auto restoration service, Auto tune up service, Service establishment, Mechanic, Oil change service, Repair service, Towing service, Vehicle inspection service",,"Offerings: Oil change","03020324444",103,4.9,31.4764102,74.28004469999999,"https://motohelpers.com/","TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,
"ChIJSVta-5IPGTkReBi5dWyEYsI","S.S Auto Workshop","FCR8+99Q, Ghazi Rd, Khuda Buksh Colony KB Society, Lahore, Pakistan","https://www.google.com/maps?cid=14006903392442062968","https://search.google.com/local/reviews?placeid=ChIJSVta-5IPGTkReBi5dWyEYsI&q=auto+repair+shop+lahore&authuser=0&hl=en","FCR8+99Q, Ghazi Rd","Mechanic",,"","03004607651",15,4.9,31.4909634,74.4159803,,"FALSE","Tuesday: 9 AM–10 PM, Wednesday: 9 AM–10 PM, Thursday: 9 AM–10 PM, Friday: 9 AM–10 PM, Saturday: 9 AM–10 PM, Sunday: Closed, Monday: 9 AM–10 PM",,,,,"Khuda Buksh Colony KB Society"
"ChIJTWcO9VMDGTkRd4LrYmpoOcY","Abid Autos Workshop - Chauburji Chowk, Lahore","Shop # 50, Chuburji Super Market, Chauburji Chowk, behind Surrayya Azeem Hospital, Mozang Chungi, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=14283562499317662327","https://search.google.com/local/reviews?placeid=ChIJTWcO9VMDGTkRd4LrYmpoOcY&q=auto+repair+shop+lahore&authuser=0&hl=en","Shop # 50, Chuburji Super Market, Chauburji Chowk, behind Surrayya Azeem Hospital","Car repair and maintenance service, Auto air conditioning service, Auto electrical service, Auto parts store, Auto restoration service","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Assistive hearing loop, Wheelchair accessible restroom, Wheelchair accessible seating; Amenities: Gender-neutral restroom; Payments: Credit cards, NFC mobile payments","03201149460",79,4.2,31.5539943,74.30589859999999,"https://muhammad-abdullah.businessbay.tech/","TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: Open 24 hours, Sunday: 9 AM–9 PM, Monday: 9 AM–9 PM",,,,,"Mozang Chungi"
"ChIJYXxhUgkQGTkRC6_S2unDAGQ","Al-Sami honda center","HCQ6+2G3, Zaitoon Colony, Lahore, 54920, Pakistan","https://www.google.com/maps?cid=7205974812958830347","https://search.google.com/local/reviews?placeid=ChIJYXxhUgkQGTkRC6_S2unDAGQ&q=auto+repair+shop+lahore&authuser=0&hl=en","HCQ6+2G3","Motorcycle repair shop",,"Amenities: Mechanic","03009421719",15,4.4,31.5875129,74.4112888,,"FALSE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: 9 AM–3 AM, Monday: 9 AM–9 PM",,,,,"Zaitoon Colony"
"ChIJJzqRevsbGTkRPAyY_6dxffI","Punjab Auto's Engineering Workshop (All Car's Suspension Repairing Specialist)","WorkShop # 26 Main GT.Road, UET) Gate# 2, opposite University of Engineering and Technology, Singhpura, Lahore, Pakistan","https://www.google.com/maps?cid=17473247095629024316",,"WorkShop # 26 Main GT.Road, UET) Gate# 2, opposite University of Engineering and Technology","Auto bodywork mechanic",,"","03230117326",,,31.575971499999998,74.35371839999999,,"TRUE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: 10 AM–10 PM, Monday: 10 AM–10 PM",,,,,"Singhpura"
"ChIJVSdJoXQFGTkR-OfrVYl6RlM","Mk Madina auto workshop 24/7","Daewoo bus stop, Kalma Chowk, St Mary Colony, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=6000618283788396536","https://search.google.com/local/reviews?placeid=ChIJVSdJoXQFGTkR-OfrVYl6RlM&q=auto+repair+shop+lahore&authuser=0&hl=en","Daewoo bus stop, Kalma Chowk","Auto bodywork mechanic",,"","03431048780",11,4.6,31.5072293,74.33068879999999,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Saint Mary Colony"
"ChIJsa9O0fQPGTkRLejzCq-McIA","Bismillah Auto Workshop and Mehr Auto Spare Parts","Baouwala Stop, Main Barki Rd, Baoo Wala Block J Park View CHS, Lahore, 57400, Pakistan","https://www.google.com/maps?cid=9255051917677291565","https://search.google.com/local/reviews?placeid=ChIJsa9O0fQPGTkRLejzCq-McIA&q=auto+repair+shop+lahore&authuser=0&hl=en","Baouwala Stop, Main Barki Rd","Mechanic",,"","03004090594",16,4.6,31.5323185,74.4381324,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Baoo Wala Block J Park View CHS"
"ChIJCbhFArMFGTkRQ4DVLZmo5Sw","Madina Lahore Autos Technician","Bahawalpur Rd, Saadi Park Mozang Chungi, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=3235177283187998787","https://search.google.com/local/reviews?placeid=ChIJCbhFArMFGTkRQ4DVLZmo5Sw&q=auto+repair+shop+lahore&authuser=0&hl=en","Bahawalpur Rd","Auto repair shop","Onsite services","Service options: Onsite services; Amenities: Mechanic; Planning: Appointment required","03214997979",13,5,31.550106099999997,74.3118537,,"TRUE","Tuesday: 9 AM–7 PM, Wednesday: 9 AM–7 PM, Thursday: 9 AM–7 PM, Friday: 9 AM–7 PM, Saturday: 9 AM–7 PM, Sunday: Closed, Monday: 9 AM–7 PM",,,,,"Saadi Park Mozang Chungi"
"ChIJRS29HQADGTkR52n9TGF3XOM","Bismillah Auto Workshop","FLAT 124G N, Block N Model Town, Lahore, Pakistan","https://www.google.com/maps?cid=16383100804254231015","https://search.google.com/local/reviews?placeid=ChIJRS29HQADGTkR52n9TGF3XOM&q=auto+repair+shop+lahore&authuser=0&hl=en","FLAT 124G N","Car repair and maintenance service","Onsite services","Service options: Onsite services","03124770044",352,5,31.4772763,74.3089519,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block N Model Town"
"ChIJcfgnkJwBGTkRc-1XsK0azCo","Expert Auto Zone - Auto Repairing Workshop","Shadiwal Road, Johar Block R 3 Phase 2 town, Lahore, Pakistan","https://www.google.com/maps?cid=3083869178132163955","https://search.google.com/local/reviews?placeid=ChIJcfgnkJwBGTkRc-1XsK0azCo&q=auto+repair+shop+lahore&authuser=0&hl=en","Shadiwal Road","Auto repair shop","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Oil change; Amenities: Mechanic; Payments: Credit cards, Credit cards","03473443397",104,4.2,31.448570399999998,74.2760732,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Johar Block R 3 Phase 2 town"
"ChIJ8fQ_ZwARGTkRDY-FDILx5GI","Shehbaz lock master","HCGG+CFM, Harbanspura, Lahore, Pakistan","https://www.google.com/maps?cid=7126086051265089293","https://search.google.com/local/reviews?placeid=ChIJ8fQ_ZwARGTkRDY-FDILx5GI&q=auto+repair+shop+lahore&authuser=0&hl=en","HCGG+CFM","Motorcycle repair shop",,"Amenities: Mechanic",,1,1,31.576079,74.42618209999999,,"FALSE","Tuesday: 8 AM–8:30 PM, Wednesday: 8 AM–8:30 PM, Thursday: 8 AM–8:30 PM, Friday: 8 AM–8:30 PM, Saturday: 8 AM–8:30 PM, Sunday: 8 AM–8:30 PM, Monday: 8 AM–8:30 PM",,,,,"Harbanspura"
"ChIJocxwqhARGTkRGLgEaKaZ11M","Ms Honda Centre","HCG7+3MJ, Ibn-e-Saeed Rd, Canal Bank Housing Scheme, Lahore, Pakistan","https://www.google.com/maps?cid=6041466365129570328","https://search.google.com/local/reviews?placeid=ChIJocxwqhARGTkRGLgEaKaZ11M&q=auto+repair+shop+lahore&authuser=0&hl=en","HCG7+3MJ, Ibn-e-Saeed Rd","Auto repair shop",,"Amenities: Mechanic","03076063958",7,5,31.575207199999998,74.4141521,,"FALSE","",,,,,"Canal Bank Housing Scheme"
"ChIJu3YNp9cbGTkRLmjlPup0zRY","Johar town Car Mechanic Home Service","Johar town Q Block Q Block, Block R Phase 2 Johar Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=1643097988486490158","https://search.google.com/local/reviews?placeid=ChIJu3YNp9cbGTkRLmjlPup0zRY&q=auto+repair+shop+lahore&authuser=0&hl=en","Johar town Q Block Q Block","Mechanic",,"","03214875874",119,4.7,31.460474599999998,74.2718229,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block R Phase 2 Johar Town"
"ChIJ56hsdLYRGTkRuRHYdydsrrA","Usman Tyre works","HCF7+87C, Street No. 5, Fatehgarh, Lahore, Pakistan","https://www.google.com/maps?cid=12731232113393144249","https://search.google.com/local/reviews?placeid=ChIJ56hsdLYRGTkRuRHYdydsrrA&q=auto+repair+shop+lahore&authuser=0&hl=en","HCF7+87C, Street No. 5","Auto repair shop",,"Amenities: Mechanic","03092593990",3,5,31.5733227,74.4131458,,"FALSE","",,,,,"Fatehgarh"
"ChIJY59QuJYFGTkR-WgRMBsT_2A","Ashraf Autos Engineers","15 Main Jail Rd, near Goppi Motors, Jinnah Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=6989326154193791225","https://search.google.com/local/reviews?placeid=ChIJY59QuJYFGTkR-WgRMBsT_2A&q=auto+repair+shop+lahore&authuser=0&hl=en","15 Main Jail Rd, near Goppi Motors","Auto repair shop, Auto tune up service",,"Amenities: Mechanic","03219454496",15,4.2,31.545134299999997,74.31906,,"TRUE","Tuesday: 10 AM–8 PM, Wednesday: 10 AM–8 PM, Thursday: 10 AM–8 PM, Friday: 10 AM–8 PM, Saturday: 10 AM–8 PM, Sunday: Closed, Monday: 10 AM–8 PM",,,,,"Jinnah Town"
"ChIJ966lgH0BGTkR6r8vgYjauyc","Hi-Tech Auto Workshop","185-E College Rd, Block E PGECHS 2, Lahore, 54770, Pakistan","https://www.google.com/maps?cid=2863122267941879786","https://search.google.com/local/reviews?placeid=ChIJ966lgH0BGTkR6r8vgYjauyc&q=auto+repair+shop+lahore&authuser=0&hl=en","185-E College Rd","Auto repair shop","Onsite services","Service options: Onsite services; Offerings: Oil change; Amenities: Mechanic, Restroom; Payments: NFC mobile payments","03214429291",142,4.9,31.420059499999997,74.27892,"https://hi-techauto.vercel.app/","TRUE","Tuesday: 9 AM–8 PM, Wednesday: 9 AM–8 PM, Thursday: 9 AM–8 PM, Friday: 9 AM–8 PM, Saturday: 9 AM–8 PM, Sunday: 9:30 AM–6:30 PM, Monday: 9 AM–8 PM",,,,,"Block E PGECHS 2"
"ChIJs2uYcQARGTkRpXnnjPD0sT8","Haji auto engine oil / Haji good's transport company","Orange Tiran line Islam Park station, Street Number 2, Sharif Garden, Lahore, Pakistan","https://www.google.com/maps?cid=4589718809260554661",,"Orange Tiran line Islam Park station, Street Number 2","Auto repair shop",,"Amenities: Mechanic",,,,31.5885356,74.4216637,,"FALSE","",,,,,"Sharif Garden"
"ChIJCag_AzUJGTkR6kKV0r1a4lg","Usman auto repair workshop","FCMF+249, Haji Park Gohawa, Lahore, Pakistan","https://www.google.com/maps?cid=6404781391402582762","https://search.google.com/local/reviews?placeid=ChIJCag_AzUJGTkR6kKV0r1a4lg&q=auto+repair+shop+lahore&authuser=0&hl=en","FCMF+249","Auto repair shop",,"Amenities: Mechanic","03264664180",3,5,31.4825669,74.4229655,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Haji Park Gohawa"
"ChIJ8TX0lekRGTkRlWuLtryekDk","Future Autos","HFWH+242, Bank Stop District, Grand Trunk Rd, Fahad Town Lahore, Pakistan","https://www.google.com/maps?cid=4147989790161857429","https://search.google.com/local/reviews?placeid=ChIJ8TX0lekRGTkRlWuLtryekDk&q=auto+repair+shop+lahore&authuser=0&hl=en","HFWH+242, Bank Stop District, Grand Trunk Rd","Car repair and maintenance service","Onsite services","Service options: Onsite services","03212873955",110,3.8,31.5950162,74.4777661,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Fahad Town"
"ChIJvYULRHpRsyQRdpryBAgA6IQ","The Car Clinic Auto Mechanic Home Service in Lahore","Block M Phase 2 Johar Town, Lahore, Pakistan","https://www.google.com/maps?cid=9576904642046106230","https://search.google.com/local/reviews?placeid=ChIJvYULRHpRsyQRdpryBAgA6IQ&q=auto+repair+shop+lahore&authuser=0&hl=en",,"Auto repair shop, Auto bodywork mechanic, Auto radiator repair service, Repair service, Car repair and maintenance service, Mechanic","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible restroom, Wheelchair accessible seating","03242622878",22,5,31.4692066,74.274203,"https://carclinic247.wixsite.com/thecarclinicautomech","TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block M Phase 2 Johar Town"
"ChIJdbq4XgAPGTkRjok-g2ECWew","Babar Auto Workshop","FCM5+H3M, Sector Q DHA Phase 2, Lahore, Pakistan","https://www.google.com/maps?cid=17030646083715238286","https://search.google.com/local/reviews?placeid=ChIJdbq4XgAPGTkRjok-g2ECWew&q=auto+repair+shop+lahore&authuser=0&hl=en","FCM5+H3M","Mechanic",,"","03091144500",27,5,31.4839691,74.4076602,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Sector Q DHA Phase 2"
"ChIJ_XiR3gMBGTkRI8A9D_ZpQHk","AutoSpot.pk | Auto Repair in Lahore | Car Services in Johar Town","46-R Shah Alam Rd, near Honda Bikes Dealership (Showroom, Block R Phase 2 Johar Town, Lahore, Pakistan","https://www.google.com/maps?cid=8737099782637338659","https://search.google.com/local/reviews?placeid=ChIJ_XiR3gMBGTkRI8A9D_ZpQHk&q=auto+repair+shop+lahore&authuser=0&hl=en","46-R Shah Alam Rd, near Honda Bikes Dealership (Showroom","Auto repair shop, Auto body shop, Auto dent removal service, Auto machine shop, Auto painting, Auto parts store, Auto tune up service, Auto upholsterer, Car repair and maintenance service, Vehicle wrapping service","Onsite services","Service options: Onsite services; Offerings: Oil change; Amenities: Mechanic; Planning: Appointments recommended; Payments: Cash-only","03314899966",131,4.6,31.4605239,74.2727866,"https://autospot.pk/","TRUE","Tuesday: 11 AM–9 PM, Wednesday: 11 AM–9 PM, Thursday: 11 AM–9 PM, Friday: 11 AM–9 PM, Saturday: 11 AM–9 PM, Sunday: Closed, Monday: 11 AM–9 PM",,"https://www.autospot.pk/contact",,,"Block R Phase 2 Johar Town"
"ChIJLQUHFWoFGTkRgO9RH1LYjHM","Auto Master Workshop | Car AC, Electrical & Mechanical Workshop DHa Lahore","Shop No.E182, Street 12 New Iqbal Park Rd, Iqbal Park Lahore, 54660, Pakistan","https://www.google.com/maps?cid=8326267658325585792","https://search.google.com/local/reviews?placeid=ChIJLQUHFWoFGTkRgO9RH1LYjHM&q=auto+repair+shop+lahore&authuser=0&hl=en","Shop No.E182, Street 12 New Iqbal Park Rd","Auto repair shop, Auto body shop, Auto dent removal service, Auto machine shop, Car repair and maintenance service, Auto tune up service",,"","03026477012",2,5,31.4869691,74.38110189999999,,"TRUE","Tuesday: 9 AM–8 PM, Wednesday: 9 AM–8 PM, Thursday: 9 AM–8 PM, Friday: 9 AM–8 PM, Saturday: 9 AM–8 PM, Sunday: Closed, Monday: 9 AM–8 PM",,,,,"Iqbal Park"
